source_file,department,section,sub_section,kpi_name,uom,type,date,value
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Plan,2024-03-01,2500.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Plan,2024-04-01,2399.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Plan,2024-05-01,2399.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Plan,2024-06-01,2399.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Plan,2024-07-01,2399.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Plan,2024-08-01,2399.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Plan,2024-09-01,2399.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Plan,2024-10-01,2399.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Plan,2024-11-01,2399.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Plan,2024-12-01,2399.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Plan,2025-01-01,2399.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Plan,2025-02-01,2399.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Plan,2025-03-01,2399.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2022-04-01,2746.2205999999996
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2022-05-01,4084.98536
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2022-06-01,3108.7021400000003
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2022-07-01,3817.82995
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2022-08-01,3024.13186
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2022-09-01,2816.79254
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2022-10-01,2849.81673
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2022-11-01,3050.143
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2022-12-01,2977.1880499999997
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2023-01-01,2995.74799
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2023-02-01,2903.2280299999998
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2023-03-01,2908.2812400000003
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2023-04-01,2840.89643
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2023-05-01,2689.75834
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2023-06-01,2647.75512
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2023-07-01,2411.8525699999996
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2023-08-01,2362.6480300000003
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2023-09-01,2340.51278
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2023-10-01,2229.23582
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2023-11-01,2254.5970199999997
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2023-12-01,2443.73815
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2024-01-01,2574.58129
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2024-02-01,2515.5613999999996
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2024-03-01,2468.5250199999996
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2024-04-01,2409.79816
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2024-05-01,2335.1358
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2024-06-01,2336.9791999999998
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2024-07-01,2264.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2024-08-01,2271.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Coke Oven 3 Utility Consumption,Rs/Tons,Actual,2024-09-01,2329.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2023-04-01,2300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2023-05-01,2300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2023-06-01,2300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2023-07-01,2300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2023-08-01,2300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2023-09-01,2300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2023-10-01,2300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2023-11-01,2300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2023-12-01,2300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2024-01-01,2300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2024-02-01,2300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2024-03-01,2300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2024-04-01,2281.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2024-05-01,2281.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2024-06-01,2281.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2024-07-01,2281.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2024-08-01,2281.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2024-09-01,2281.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2024-10-01,2281.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2024-11-01,2281.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2024-12-01,2281.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2025-01-01,2281.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2025-02-01,2281.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Plan,2025-03-01,2281.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2022-04-01,2593.7133999999996
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2022-05-01,3936.3451999999997
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2022-06-01,2881.1096
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2022-07-01,3603.23755
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2022-08-01,2819.2417
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2022-09-01,2653.9004499999996
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2022-10-01,2757.843
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2022-11-01,2991.8839500000004
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2022-12-01,2775.0291
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2023-01-01,2652.5633
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2023-02-01,2687.0770999999995
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2023-03-01,2662.634
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2023-04-01,2651.5486
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2023-05-01,2401.1093
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2023-06-01,2310.2136499999997
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2023-07-01,2138.0206
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2023-08-01,2129.2477
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2023-09-01,2106.5591999999997
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2023-10-01,2154.5096999999996
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2023-11-01,1999.6847
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2023-12-01,2103.17675
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2024-01-01,2261.21001
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2024-02-01,2353.56284
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2024-03-01,2298.34629
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2024-04-01,2290.06803
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2024-05-01,2224.1422
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2024-06-01,2241.65805
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2024-07-01,2161.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2024-08-01,2149.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Coke Oven 4 Utility Consumption,Rs/Tons,Actual,2024-09-01,2149.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Plan,2023-04-01,0.825
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Plan,2023-05-01,0.825
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Plan,2023-06-01,0.825
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Plan,2023-07-01,0.825
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Plan,2023-08-01,0.825
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Plan,2023-09-01,0.825
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Plan,2023-10-01,0.825
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Plan,2023-11-01,0.825
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Plan,2023-12-01,0.825
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Plan,2024-01-01,0.825
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Plan,2024-02-01,0.825
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Plan,2024-03-01,0.825
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Actual,2023-04-01,0.8361539523609127
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Actual,2023-05-01,0.8179423569832438
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Actual,2023-06-01,0.8164135706047035
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Actual,2023-07-01,0.8155620545426239
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Actual,2023-08-01,0.8188780513660621
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Actual,2023-09-01,0.8259881551474794
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Actual,2023-10-01,0.8766137047711295
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Actual,2023-11-01,0.8224684391380344
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Actual,2023-12-01,0.820855973237561
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Actual,2024-01-01,0.819869086380995
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Actual,2024-02-01,0.8195105773231374
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Lakshya Cost Saving Initiative : Reduction of Specific gas consumption at CO#4,Gcal/t BF Coke,Actual,2024-03-01,0.8121863690236636
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Water consumption optimization at CO#3&4,M3/Day,Plan,2024-04-01,6700.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Water consumption optimization at CO#3&4,M3/Day,Plan,2024-05-01,6700.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Water consumption optimization at CO#3&4,M3/Day,Plan,2024-06-01,6700.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Water consumption optimization at CO#3&4,M3/Day,Plan,2024-07-01,6700.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Water consumption optimization at CO#3&4,M3/Day,Plan,2024-08-01,6700.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Water consumption optimization at CO#3&4,M3/Day,Plan,2024-09-01,6700.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Water consumption optimization at CO#3&4,M3/Day,Plan,2024-10-01,6700.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Water consumption optimization at CO#3&4,M3/Day,Plan,2024-11-01,6700.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Water consumption optimization at CO#3&4,M3/Day,Plan,2024-12-01,6700.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Water consumption optimization at CO#3&4,M3/Day,Plan,2025-01-01,6700.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Water consumption optimization at CO#3&4,M3/Day,Plan,2025-02-01,6700.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Water consumption optimization at CO#3&4,M3/Day,Plan,2025-03-01,6700.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2022-04-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2022-05-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2022-06-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2022-07-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2022-08-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2022-09-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2022-10-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2022-11-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2022-12-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2023-01-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2023-02-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2023-03-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2023-04-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2023-05-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2023-06-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2023-07-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2023-08-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2023-09-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2023-10-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2023-11-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2023-12-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2024-01-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2024-02-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2024-03-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2024-04-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2024-05-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2024-06-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2024-07-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2024-08-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2024-09-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2024-10-01,285.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,Seconds,Plan,2024-11-01,285.0
