source_file,department,section,sub_section,kpi_name,sheet_name,month_year,date,actual,plan,ucl,cl,lcl
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-01,5233.806377562643,5075.718608918301,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-02,5196.435798124708,5075.718608918301,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-03,5063.997331224582,5075.718608918301,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-04,5016.074560838617,5075.718608918301,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-05,5122.782481164171,5075.718608918301,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-06,5114.80178508671,5075.718608918301,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-07,5134.810364688185,5093.181103788386,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-08,5096.370564781086,5093.181103788386,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-09,5104.51278368184,5092.520577565231,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-10,5062.034463180082,5092.902036478298,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-11,4769.804274953986,5093.181103788386,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-12,4954.65319868606,5093.181103788386,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-13,5097.311487684285,5093.181103788386,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-14,,5093.181103788386,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-15,,5093.181103788386,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-16,,5114.869672205927,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-17,,5115.252805193986,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-18,,5115.5330972220945,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-19,,5115.5330972220945,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-20,,5115.5330972220945,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-21,,5115.5330972220945,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-22,,5115.5330972220945,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-23,,5097.184568359903,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-24,,5078.83603949771,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-25,,5041.485075118451,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-26,,4996.605486538908,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-27,,4988.964617841912,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-28,,4988.964617841912,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-29,,4988.964617841912,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Production CO#4,MKPI CO 4 COKE PRODUCTION Tr,2026-04-30,2026-04-30,,4988.964617841912,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,NA,Availability of CO 4 CD GDS Dedusting Units,MKPI Availability-CO 4 AB GDS ,2024-07-01,2024-07-01,3810.0,,4026.0,3845.0,3664.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,NA,Availability of CO 3 CD GDS Dedusting Units,MKPI Availability-CO 3 AB GDS ,2024-07-01,2024-07-01,3810.0,,4026.0,3845.0,3664.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #4 Charging and oven top Emission,CKPI Visible charging emis CO4,2024-08-01,2024-08-01,286.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #4 Charging and oven top Emission,CKPI Visible charging emis CO4,2024-08-01,2024-08-02,283.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #4 Charging and oven top Emission,CKPI Visible charging emis CO4,2024-08-01,2024-08-03,284.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #4 Charging and oven top Emission,CKPI Visible charging emis CO4,2024-08-01,2024-08-04,283.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #4 Charging and oven top Emission,CKPI Visible charging emis CO4,2024-08-01,2024-08-05,282.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #4 Charging and oven top Emission,CKPI Visible charging emis CO4,2024-08-01,2024-08-06,285.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #4 Charging and oven top Emission,CKPI Visible charging emis CO4,2024-08-01,2024-08-07,283.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #4 Charging and oven top Emission,CKPI Visible charging emis CO4,2024-08-01,2024-08-08,283.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #4 Charging and oven top Emission,CKPI Visible charging emis CO4,2024-08-01,2024-08-09,284.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #4 Charging and oven top Emission,CKPI Visible charging emis CO4,2024-08-01,2024-08-10,283.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #4 Charging and oven top Emission,CKPI Visible charging emis CO4,2024-08-01,2024-08-11,281.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,CKPI Visible charging emis CO3 ,2024-08-01,2024-08-01,283.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,CKPI Visible charging emis CO3 ,2024-08-01,2024-08-02,282.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,CKPI Visible charging emis CO3 ,2024-08-01,2024-08-03,284.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,CKPI Visible charging emis CO3 ,2024-08-01,2024-08-04,285.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,CKPI Visible charging emis CO3 ,2024-08-01,2024-08-05,286.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,CKPI Visible charging emis CO3 ,2024-08-01,2024-08-06,283.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,CKPI Visible charging emis CO3 ,2024-08-01,2024-08-07,284.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,CKPI Visible charging emis CO3 ,2024-08-01,2024-08-08,283.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,CKPI Visible charging emis CO3 ,2024-08-01,2024-08-09,282.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,CKPI Visible charging emis CO3 ,2024-08-01,2024-08-10,285.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,CKPI Visible charging emis CO3 ,2024-08-01,2024-08-11,283.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,CKPI Visible charging emis CO3 ,2024-08-01,2024-08-12,286.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Coke oven #3 Charging and oven top Emission,CKPI Visible charging emis CO3 ,2024-08-01,2024-08-13,282.0,,292.0,282.0,272.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,NA,Work Zone air Quality CO 4,M KPI Work Zone air CO 4,2024-07-01,2024-07-01,3810.0,,4026.0,3845.0,3664.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,NA,Work Zone air Quality CO 3,M KPI Work Zone air CO 3,2024-07-01,2024-07-01,3810.0,,4026.0,3845.0,3664.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,NA,Sp. Nox Emissions,MKPI Sp. Nox Emission,2024-07-01,2024-07-01,3810.0,,4026.0,3845.0,3664.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,NA,Sp. Sox Emissions,MKPI Sp. Sox Emission,2024-08-01,2024-08-01,3819.0,,4026.0,3845.0,3664.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-01,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-02,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-03,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-04,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-05,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-06,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-07,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-08,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-09,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-10,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-11,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-12,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-13,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-14,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-15,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-16,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-17,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-18,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-19,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-20,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-21,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-22,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-23,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-24,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-25,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-26,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-27,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-28,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-29,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-30,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals percentage  in the coal blend CO 4,CKPI Weak Coal% in Blend CO 4,2025-01-01,2025-01-31,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-01,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-02,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-03,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-04,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-05,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-06,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-07,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-08,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-09,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-10,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-11,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-12,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-13,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-14,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-15,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-16,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-17,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-18,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-19,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-20,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-21,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-22,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-23,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-24,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-25,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-26,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-27,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-28,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-29,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-30,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3&4,,Reduce Coal Blend Cost at CO 4,MKPI Coal Blend Cost CO 4 Tr,2025-01-01,2025-01-31,,22738.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals in the coal blend CO 3,CKPI Weak Coal% in Blend CO 3,2025-01-01,2025-01-01,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals in the coal blend CO 3,CKPI Weak Coal% in Blend CO 3,2025-01-01,2025-01-02,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals in the coal blend CO 3,CKPI Weak Coal% in Blend CO 3,2025-01-01,2025-01-03,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals in the coal blend CO 3,CKPI Weak Coal% in Blend CO 3,2025-01-01,2025-01-04,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals in the coal blend CO 3,CKPI Weak Coal% in Blend CO 3,2025-01-01,2025-01-05,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals in the coal blend CO 3,CKPI Weak Coal% in Blend CO 3,2025-01-01,2025-01-06,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals in the coal blend CO 3,CKPI Weak Coal% in Blend CO 3,2025-01-01,2025-01-07,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals in the coal blend CO 3,CKPI Weak Coal% in Blend CO 3,2025-01-01,2025-01-08,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals in the coal blend CO 3,CKPI Weak Coal% in Blend CO 3,2025-01-01,2025-01-09,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals in the coal blend CO 3,CKPI Weak Coal% in Blend CO 3,2025-01-01,2025-01-10,,24.0,,,
DWM CO3 & CO4  May26.xlsm,Coke Ovens,Coke Oven #3,NA,Weak coals in the coal blend CO 3,CKPI Weak Coal% in Blend CO 3,2025-01-01,2025-01-11,,24.0,,,
